State_FIPS_Code,County_FIPS_Code,County_Name,State_Name,State_Abbr,Lat,Long,Population_Size,Population_Density,PopInPoverty,PercentPopInPoverty,White_Pop,PercentWhitePop,Black_Pop,PercentBlackPop,Native_American_Pop,PercentNative_AmericanPop,AsianPop,PercentAsianPop,HispanicPop,PercentHispanicPop,ObesityPop,PercentObesityPop
46,135,Yankton,South Dakota,SD,43.0386,-97.1739,21718,42,2519.288,0.116,20805.844,0.958,325.77,0.015,347.488,0.016,108.59,0.005,564.668,0.026,4995.14,0.23
46,137,Ziebach,South Dakota,SD,45.3991,-101.4999,2631,1,868.23,0.33,670.905,0.255,0,0,1946.94,0.74,7.893,0.003,28.941,0.011,947.16,0.36
47,001,Anderson,Tennessee,TN,36.2179,-84.033,8182,14,998.204,0.122,8018.36,0.98,24.546,0.003,65.456,0.008,24.546,0.003,90.002,0.011,2070.046,0.253
47,003,Bedford,Tennessee,TN,35.6118,-86.2582,50091,49,5359.737,0.107,49439.817,0.987,250.455,0.005,50.091,0.001,150.273,0.003,300.546,0.006,9717.654,0.194
47,005,Benton,Tennessee,TN,36.2325,-88.0082,186938,221,18693.8,0.1,175347.844,0.938,2056.318,0.011,2991.008,0.016,3551.822,0.019,23554.188,0.126,NA,NA
47,007,Bledsoe,Tennessee,TN,35.6027,-85.1984,12928,32,2158.976,0.167,12359.168,0.956,452.48,0.035,38.784,0.003,12.928,0.001,168.064,0.013,NA,NA
47,009,Blount,Tennessee,TN,35.833,-83.7524,55725,86,6631.275,0.119,54108.975,0.971,835.875,0.015,278.625,0.005,111.45,0.002,3510.675,0.063,15714.45,0.282
47,011,Bradley,Tennessee,TN,35.2863,-84.7611,12192,19,2474.976,0.203,8680.704,0.712,3438.144,0.282,36.576,0.003,12.192,0.001,1243.584,0.102,3523.488,0.289
47,013,Campbell,Tennessee,TN,36.5879,-84.048,87251,576,8986.853,0.103,83935.462,0.962,1832.271,0.021,174.502,0.002,610.757,0.007,959.761,0.011,19893.228,0.228
47,015,Cannon,Tennessee,TN,35.9512,-86.0725,13337,50,1680.462,0.126,13003.575,0.975,213.392,0.016,53.348,0.004,13.337,0.001,266.74,0.02,NA,NA
47,017,Carroll,Tennessee,TN,36.1371,-88.2466,26999,43,4157.846,0.154,26270.027,0.973,80.997,0.003,188.993,0.007,188.993,0.007,3644.865,0.135,8828.673,0.327
47,019,Carter,Tennessee,TN,36.4129,-82.0706,27306,67,5570.424,0.204,27005.634,0.989,54.612,0.002,81.918,0.003,54.612,0.002,163.836,0.006,7918.74,0.29
47,021,Cheatham,Tennessee,TN,36.3893,-87.0412,38603,128,3397.064,0.088,37251.895,0.965,810.663,0.021,154.412,0.004,154.412,0.004,656.251,0.017,NA,NA
47,023,Chester,Tennessee,TN,35.4446,-88.4303,474027,627,25123.431,0.053,424728.192,0.896,29389.674,0.062,948.054,0.002,14694.837,0.031,19435.107,0.041,NA,NA
47,025,Claiborne,Tennessee,TN,36.5974,-83.567,16309,22,3636.907,0.223,8415.444,0.516,7844.629,0.481,16.309,0.001,16.309,0.001,163.09,0.01,NA,NA
47,027,Clay,Tennessee,TN,36.5892,-85.5043,13964,23,1954.96,0.14,11757.688,0.842,2094.6,0.15,41.892,0.003,13.964,0.001,293.244,0.021,NA,NA
47,029,Cocke,Tennessee,TN,36.0082,-83.0104,34929,80,6776.226,0.194,33636.627,0.963,733.509,0.021,139.716,0.004,104.787,0.003,419.148,0.012,NA,NA
47,031,Coffee,Tennessee,TN,35.627,-85.9639,45567,67,6242.679,0.137,35496.693,0.779,8429.895,0.185,410.103,0.009,546.804,0.012,1458.144,0.032,9751.338,0.214
47,033,Crockett,Tennessee,TN,35.9084,-88.9861,14595,55,2174.655,0.149,12537.105,0.859,1955.73,0.134,29.19,0.002,29.19,0.002,1080.03,0.074,NA,NA
47,035,Cumberland,Tennessee,TN,36.0586,-84.7552,10973,32,1108.273,0.101,10863.27,0.99,32.919,0.003,21.946,0.002,21.946,0.002,65.838,0.006,3149.251,0.287
47,037,Davidson,Tennessee,TN,36.3323,-86.6356,154623,280,19637.121,0.127,136841.355,0.885,14379.939,0.093,773.115,0.005,1546.23,0.01,8040.396,0.052,36181.782,0.234
47,039,Decatur,Tennessee,TN,35.6512,-88.0417,28618,48,5981.162,0.209,16627.058,0.581,11618.908,0.406,114.472,0.004,143.09,0.005,1030.248,0.036,3062.126,0.107
47,041,DeKalb,Tennessee,TN,36.0791,-85.8211,67271,86,10157.921,0.151,64580.16,0.96,1210.878,0.018,538.168,0.008,201.813,0.003,5919.848,0.088,NA,NA
47,043,Dickson,Tennessee,TN,36.2926,-87.2109,45894,94,5323.704,0.116,42956.784,0.936,2019.336,0.044,229.47,0.005,183.576,0.004,780.198,0.017,11427.606,0.249
47,045,Dyer,Tennessee,TN,36.2022,-89.1879,37829,74,5787.837,0.153,32003.334,0.846,5258.231,0.139,75.658,0.002,226.974,0.006,718.751,0.019,11121.726,0.294
47,047,Fayette,Tennessee,TN,35.3685,-89.2401,18228,29,2934.708,0.161,15931.272,0.874,2150.904,0.118,36.456,0.002,54.684,0.003,164.052,0.009,NA,NA
47,049,Fentress,Tennessee,TN,36.5528,-84.8814,17159,34,3466.118,0.202,17056.046,0.994,34.318,0.002,17.159,0.001,17.159,0.001,120.113,0.007,NA,NA
47,051,Franklin,Tennessee,TN,35.2742,-85.9213,30737,48,5348.238,0.174,28923.517,0.941,1290.954,0.042,122.948,0.004,184.422,0.006,3288.859,0.107,7561.302,0.246
47,053,Gibson,Tennessee,TN,36.1259,-88.7556,33408,68,2706.048,0.081,32205.312,0.964,701.568,0.021,66.816,0.002,233.856,0.007,300.672,0.009,9554.688,0.286
47,055,Giles,Tennessee,TN,35.3781,-86.8511,29297,48,3779.313,0.129,25546.984,0.872,3310.561,0.113,87.891,0.003,146.485,0.005,292.97,0.01,NA,NA
47,057,Grainger,Tennessee,TN,36.3322,-83.2852,22283,79,3520.714,0.158,21993.321,0.987,133.698,0.006,22.283,0.001,22.283,0.001,289.679,0.013,3654.412,0.164
47,059,Greene,Tennessee,TN,36.3303,-82.6957,9661,15,2405.589,0.249,1922.539,0.199,7699.817,0.797,9.661,0.001,19.322,0.002,67.627,0.007,2830.673,0.293
47,061,Grundy,Tennessee,TN,35.4589,-85.5656,43838,104,2674.118,0.061,42654.374,0.973,438.38,0.01,87.676,0.002,263.028,0.006,2717.956,0.062,NA,NA
47,063,Hamblen,Tennessee,TN,36.2587,-83.1952,59898,372,8325.822,0.139,56124.426,0.937,2455.818,0.041,179.694,0.003,598.98,0.01,5510.616,0.092,15513.582,0.259
47,065,Hamilton,Tennessee,TN,35.3895,-85.0089,13983,27,3048.294,0.218,8739.375,0.625,5103.795,0.365,69.915,0.005,55.932,0.004,1160.589,0.083,3523.716,0.252
47,067,Hancock,Tennessee,TN,36.5366,-83.2099,9643,20,2285.391,0.237,2227.533,0.231,7386.538,0.766,19.286,0.002,19.286,0.002,57.858,0.006,NA,NA
47,069,Hardeman,Tennessee,TN,35.3565,-88.8099,28170,42,5183.28,0.184,16366.77,0.581,11437.02,0.406,56.34,0.002,140.85,0.005,338.04,0.012,NA,NA
47,071,Hardin,Tennessee,TN,35.3822,-88.1939,4718,26,698.264,0.148,4581.178,0.971,103.796,0.022,0,0,28.308,0.006,56.616,0.012,NA,NA
47,073,Hawkins,Tennessee,TN,36.5612,-82.6615,56196,115,7923.636,0.141,54734.904,0.974,955.332,0.017,56.196,0.001,168.588,0.003,449.568,0.008,10283.868,0.183
47,075,Haywood,Tennessee,TN,35.5888,-89.258,56482,102,7512.106,0.133,54844.022,0.971,790.748,0.014,338.892,0.006,225.928,0.004,960.194,0.017,NA,NA
47,077,Henderson,Tennessee,TN,35.7937,-88.2261,7972,21,813.144,0.102,7900.252,0.991,23.916,0.003,7.972,0.001,7.972,0.001,71.748,0.009,1474.82,0.185
47,079,Henry,Tennessee,TN,36.4413,-88.2862,16610,30,2707.43,0.163,11228.36,0.676,5265.37,0.317,33.22,0.002,0,0,348.81,0.021,5713.84,0.344
47,081,Hickman,Tennessee,TN,35.9281,-87.3124,5075,21,746.025,0.147,4521.825,0.891,497.35,0.098,10.15,0.002,5.075,0.001,50.75,0.01,NA,NA
47,083,Houston,Tennessee,TN,36.3194,-87.7026,94249,162,14420.097,0.153,68047.778,0.722,24410.491,0.259,376.996,0.004,659.743,0.007,1507.984,0.016,NA,NA
47,085,Humphreys,Tennessee,TN,36.1099,-87.6355,10527,25,3179.154,0.302,2726.493,0.259,7747.872,0.736,10.527,0.001,31.581,0.003,221.067,0.021,1494.834,0.142
47,087,Jackson,Tennessee,TN,36.3937,-85.5321,53650,50,7779.25,0.145,49679.9,0.926,2038.7,0.038,858.4,0.016,160.95,0.003,858.4,0.016,NA,NA
47,089,Jefferson,Tennessee,TN,36.1526,-83.2784,657229,591,94640.976,0.144,373306.072,0.568,270778.348,0.412,1314.458,0.002,7229.519,0.011,15116.267,0.023,165621.708,0.252
47,091,Johnson,Tennessee,TN,36.4695,-81.7996,24042,36,4111.182,0.171,23008.194,0.957,432.756,0.018,168.294,0.007,168.294,0.007,2235.906,0.093,NA,NA
47,093,Knox,Tennessee,TN,36.1537,-83.765,53309,74,6770.243,0.127,48297.954,0.906,3838.248,0.072,106.618,0.002,426.472,0.008,2025.742,0.038,11941.216,0.224
47,095,Lake,Tennessee,TN,36.387,-89.4678,65147,52,9641.756,0.148,59218.623,0.909,1433.234,0.022,2019.557,0.031,846.911,0.013,9446.315,0.145,NA,NA
47,097,Lauderdale,Tennessee,TN,35.8795,-89.405,87691,131,13679.796,0.156,77957.299,0.889,8506.027,0.097,263.073,0.003,350.764,0.004,1052.292,0.012,NA,NA
47,099,Lawrence,Tennessee,TN,35.4344,-87.3013,34605,50,4983.12,0.144,27510.975,0.795,4187.205,0.121,1868.67,0.054,34.605,0.001,484.47,0.014,11315.835,0.327
47,101,Lewis,Tennessee,TN,35.6203,-87.5378,3750,8,461.25,0.123,3532.5,0.942,15,0.004,168.75,0.045,22.5,0.006,97.5,0.026,NA,NA
47,103,Lincoln,Tennessee,TN,35.3173,-86.3558,14262,25,3337.308,0.234,9427.182,0.661,4692.198,0.329,57.048,0.004,14.262,0.001,256.716,0.018,4521.054,0.317
47,105,Loudon,Tennessee,TN,35.8114,-84.1724,43387,190,4512.248,0.104,42172.164,0.972,564.031,0.013,130.161,0.003,130.161,0.003,1475.158,0.034,11107.072,0.256
47,111,Macon,Tennessee,TN,36.5301,-85.8482,22810,37,5884.98,0.258,3581.17,0.157,18886.68,0.828,22.81,0.001,205.29,0.009,228.1,0.01,NA,NA
47,113,Madison,Tennessee,TN,35.7722,-88.6314,298192,370,32502.928,0.109,213803.664,0.717,70075.12,0.235,2385.536,0.008,6262.032,0.021,6560.224,0.022,90352.176,0.303
47,115,Marion,Tennessee,TN,35.2359,-85.4846,30154,41,5065.872,0.168,28646.3,0.95,1176.006,0.039,90.462,0.003,60.308,0.002,452.31,0.015,8382.812,0.278
47,117,Marshall,Tennessee,TN,35.6926,-86.6933,85634,151,13016.368,0.152,82722.444,0.966,1370.144,0.016,428.17,0.005,342.536,0.004,7278.89,0.085,NA,NA
47,119,Maury,Tennessee,TN,35.7787,-86.912,76292,124,8849.872,0.116,64695.616,0.848,10146.836,0.133,305.168,0.004,457.752,0.006,3204.264,0.042,19683.336,0.258
47,107,McMinn,Tennessee,TN,35.5169,-84.4887,51327,119,7083.126,0.138,47990.745,0.935,2309.715,0.045,153.981,0.003,359.289,0.007,1180.521,0.023,12677.769,0.247
47,109,McNairy,Tennessee,TN,35.3776,-88.366,25285,45,3944.46,0.156,23413.91,0.926,1592.955,0.063,50.57,0.002,50.57,0.002,278.135,0.011,5208.71,0.206
47,121,Meigs,Tennessee,TN,35.6667,-84.6647,23232,54,3902.976,0.168,22790.592,0.981,209.088,0.009,23.232,0.001,46.464,0.002,116.16,0.005,NA,NA
47,123,Monroe,Tennessee,TN,35.6027,-84.2372,23733,23,4200.741,0.177,13527.81,0.57,9730.53,0.41,237.33,0.01,71.199,0.003,189.864,0.008,NA,NA
47,125,Montgomery,Tennessee,TN,36.572,-87.3,221619,281,39891.42,0.18,99950.169,0.451,116349.975,0.525,443.238,0.002,2659.428,0.012,3102.666,0.014,44323.8,0.2
47,127,Moore,Tennessee,TN,35.2831,-86.3742,81685,117,9965.57,0.122,67635.18,0.828,12171.065,0.149,653.48,0.008,571.795,0.007,4084.25,0.05,NA,NA
47,129,Morgan,Tennessee,TN,36.3604,-84.4414,113740,195,15013.68,0.132,97475.18,0.857,13421.32,0.118,796.18,0.007,796.18,0.007,5232.04,0.046,NA,NA
47,131,Obion,Tennessee,TN,36.4934,-88.8835,32213,59,4123.264,0.128,28637.357,0.889,3285.726,0.102,32.213,0.001,96.639,0.003,1030.816,0.032,8858.575,0.275
47,133,Overton,Tennessee,TN,36.442,-85.1619,20523,47,3222.111,0.157,20174.109,0.983,164.184,0.008,61.569,0.003,41.046,0.002,164.184,0.008,NA,NA
47,135,Perry,Tennessee,TN,35.7507,-87.7958,11371,16,3252.106,0.286,3411.3,0.3,7914.216,0.696,11.371,0.001,11.371,0.001,102.339,0.009,NA,NA
47,137,Pickett,Tennessee,TN,36.6128,-85.1313,4821,30,756.897,0.157,4748.685,0.985,57.852,0.012,0,0,0,0,53.031,0.011,NA,NA
47,139,Polk,Tennessee,TN,35.2651,-84.3152,20176,23,3853.616,0.191,19469.84,0.965,60.528,0.003,302.64,0.015,60.528,0.003,766.688,0.038,NA,NA
47,141,Putnam,Tennessee,TN,36.1999,-85.2643,73568,102,13757.216,0.187,59369.376,0.807,12800.832,0.174,367.84,0.005,514.976,0.007,5444.032,0.074,14787.168,0.201
47,143,Rhea,Tennessee,TN,35.7437,-84.8399,29918,95,4278.274,0.143,28751.198,0.961,658.196,0.022,119.672,0.004,119.672,0.004,658.196,0.022,NA,NA
47,145,Roane,Tennessee,TN,36.0402,-84.3288,52889,147,6981.348,0.132,50350.328,0.952,1533.781,0.029,105.778,0.002,264.445,0.005,476.001,0.009,13486.695,0.255
47,147,Robertson,Tennessee,TN,36.5935,-86.675,2279,23,394.267,0.173,2256.21,0.99,6.837,0.003,0,0,15.953,0.007,22.79,0.01,640.399,0.281
47,149,Rutherford,Tennessee,TN,36.0209,-86.3678,63771,113,9693.192,0.152,55799.625,0.875,7142.352,0.112,191.313,0.003,255.084,0.004,1402.962,0.022,16006.521,0.251
47,151,Scott,Tennessee,TN,36.5644,-84.3855,11150,12,2107.35,0.189,10637.1,0.954,55.75,0.005,133.8,0.012,223,0.02,780.5,0.07,NA,NA
47,153,Sequatchie,Tennessee,TN,35.3675,-85.3685,12691,48,1827.504,0.144,12487.944,0.984,88.837,0.007,38.073,0.003,38.073,0.003,101.528,0.008,NA,NA
47,155,Sevier,Tennessee,TN,35.8915,-83.3885,16456,29,2929.168,0.178,15205.344,0.924,724.064,0.044,329.12,0.02,49.368,0.003,4360.84,0.265,5019.08,0.305
47,157,Shelby,Tennessee,TN,35.3626,-89.6492,171465,216,11831.085,0.069,151232.13,0.882,16117.71,0.094,514.395,0.003,2400.51,0.014,5315.415,0.031,47667.27,0.278
47,159,Smith,Tennessee,TN,36.3692,-85.8264,4121,5,424.463,0.103,4079.79,0.99,8.242,0.002,8.242,0.002,12.363,0.003,37.089,0.009,NA,NA
47,161,Stewart,Tennessee,TN,36.6048,-87.6403,4882,11,1034.984,0.212,1845.396,0.378,3007.312,0.616,9.764,0.002,14.646,0.003,82.994,0.017,NA,NA
47,163,Sullivan,Tennessee,TN,36.5795,-82.2144,21763,49,2568.034,0.118,20587.798,0.946,979.335,0.045,65.289,0.003,43.526,0.002,195.867,0.009,5440.75,0.25
47,165,Sumner,Tennessee,TN,36.6341,-86.2442,24797,21,2628.482,0.106,23953.902,0.966,247.97,0.01,198.376,0.008,49.594,0.002,867.895,0.035,5405.746,0.218
47,167,Tipton,Tennessee,TN,35.5825,-89.5434,16385,63,1097.795,0.067,16221.15,0.99,32.77,0.002,49.155,0.003,65.54,0.004,213.005,0.013,5013.81,0.306
47,169,Trousdale,Tennessee,TN,36.3909,-86.1672,7677,67,990.333,0.129,6794.145,0.885,806.085,0.105,15.354,0.002,30.708,0.004,199.602,0.026,NA,NA
47,171,Unicoi,Tennessee,TN,36.2217,-82.3293,17572,94,2249.216,0.128,17343.564,0.987,105.432,0.006,52.716,0.003,17.572,0.001,474.444,0.027,NA,NA
47,173,Union,Tennessee,TN,36.247,-83.7478,44186,43,7820.922,0.177,28853.458,0.653,14581.38,0.33,88.372,0.002,265.116,0.006,751.162,0.017,NA,NA
47,175,Van Buren,Tennessee,TN,35.7393,-85.456,16529,23,2809.93,0.17,16049.659,0.971,82.645,0.005,132.232,0.008,49.587,0.003,231.406,0.014,NA,NA
47,177,Warren,Tennessee,TN,35.7709,-85.6286,6101,21,1226.301,0.201,2501.41,0.41,3569.085,0.585,12.202,0.002,12.202,0.002,67.111,0.011,1506.947,0.247
47,179,Washington,Tennessee,TN,36.443,-82.3804,17773,16,3003.637,0.169,11730.18,0.66,4692.072,0.264,1190.791,0.067,17.773,0.001,159.957,0.009,3785.649,0.213
47,181,Wayne,Tennessee,TN,35.3792,-87.7441,28390,44,4968.25,0.175,22257.76,0.784,5734.78,0.202,56.78,0.002,170.34,0.006,1249.16,0.044,NA,NA
47,183,Weakley,Tennessee,TN,36.4034,-88.5873,33732,58,4958.604,0.147,30493.728,0.904,2361.24,0.07,33.732,0.001,640.908,0.019,472.248,0.014,8871.516,0.263
47,185,White,Tennessee,TN,35.9506,-85.3089,71332,69,11056.46,0.155,66909.416,0.938,2853.28,0.04,356.66,0.005,356.66,0.005,1854.632,0.026,NA,NA
47,187,Williamson,Tennessee,TN,35.9917,-86.6744,63617,150,8651.912,0.136,60436.15,0.95,1972.127,0.031,190.851,0.003,381.702,0.006,1017.872,0.016,9669.784,0.152
47,189,Wilson,Tennessee,TN,36.235,-86.125,9834,17,1278.42,0.13,9568.482,0.973,59.004,0.006,98.34,0.01,39.336,0.004,196.68,0.02,2360.16,0.24
48,001,Anderson,Texas,TX,32.0561,-95.4622,8182,14,998.204,0.122,8018.36,0.98,24.546,0.003,65.456,0.008,24.546,0.003,90.002,0.011,NA,NA
48,003,Andrews,Texas,TX,32.4529,-102.5297,12748,8,1912.2,0.15,12238.08,0.96,242.212,0.019,140.228,0.011,101.984,0.008,5596.372,0.439,NA,NA
48,005,Angelina,Texas,TX,31.4466,-94.418,81557,102,14109.361,0.173,67936.981,0.833,12151.993,0.149,326.228,0.004,570.899,0.007,13701.576,0.168,29115.849,0.357
48,007,Aransas,Texas,TX,28.167,-96.9888,24640,98,4558.4,0.185,23087.68,0.937,492.8,0.02,147.84,0.006,640.64,0.026,5346.88,0.217,NA,NA
48,009,Archer,Texas,TX,33.8292,-98.4348,9095,10,827.645,0.091,8885.815,0.977,36.38,0.004,54.57,0.006,18.19,0.002,572.985,0.063,NA,NA
48,011,Armstrong,Texas,TX,35.1767,-101.1863,70586,108,7835.046,0.111,69456.624,0.984,635.274,0.009,70.586,0.001,141.172,0.002,352.93,0.005,NA,NA
48,013,Atascosa,Texas,TX,29.2338,-98.1397,43226,35,8212.94,0.19,41929.22,0.97,475.486,0.011,389.034,0.009,259.356,0.006,26108.504,0.604,NA,NA
48,015,Austin,Texas,TX,30.0477,-96.0424,26123,40,2951.899,0.113,23223.347,0.889,2586.177,0.099,78.369,0.003,104.492,0.004,5120.108,0.196,NA,NA
48,017,Bailey,Texas,TX,34.2829,-102.7284,6726,8,1203.954,0.179,6524.22,0.97,114.342,0.017,60.534,0.009,20.178,0.003,3436.986,0.511,NA,NA
48,019,Bandera,Texas,TX,29.7966,-98.9359,19988,25,2478.512,0.124,19428.336,0.972,99.94,0.005,179.892,0.009,79.952,0.004,3258.044,0.163,NA,NA
48,021,Bastrop,Texas,TX,30.3512,-97.115,69932,79,8811.432,0.126,61959.752,0.886,6154.016,0.088,629.388,0.009,489.524,0.007,19301.232,0.276,NA,NA
48,023,Baylor,Texas,TX,33.6701,-99.0178,3843,4,641.781,0.167,3647.007,0.949,130.662,0.034,30.744,0.008,34.587,0.009,372.771,0.097,NA,NA
48,025,Bee,Texas,TX,28.6483,-97.6019,32873,37,8086.758,0.246,28829.621,0.877,3517.411,0.107,197.238,0.006,262.984,0.008,18277.388,0.556,NA,NA
48,027,Bell,Texas,TX,31.2,-97.2036,29665,82,7653.57,0.258,28537.73,0.962,771.29,0.026,59.33,0.002,118.66,0.004,207.655,0.007,7505.245,0.253
48,029,Bexar,Texas,TX,29.7451,-98.2046,1518370,1218,267233.12,0.176,1339202.34,0.882,112359.38,0.074,16702.07,0.011,31885.77,0.021,856360.68,0.564,464621.22,0.306
48,031,Blanco,Texas,TX,30.43,-98.3608,9110,13,956.55,0.105,8900.47,0.977,91.1,0.01,45.55,0.005,18.22,0.002,1594.25,0.175,NA,NA
48,033,Borden,Texas,TX,32.767,-101.4465,648,1,44.712,0.069,640.224,0.988,1.296,0.002,0,0,0,0,90.72,0.14,NA,NA
48,035,Bosque,Texas,TX,32.0699,-97.3862,18053,18,2581.579,0.143,17330.88,0.96,397.166,0.022,108.318,0.006,54.159,0.003,2581.579,0.143,NA,NA
48,037,Bowie,Texas,TX,33.526,-94.0815,90643,102,15862.525,0.175,66350.676,0.732,22026.249,0.243,543.858,0.006,634.501,0.007,4804.079,0.053,22479.464,0.248
48,039,Brazoria,Texas,TX,29.5907,-95.2233,278484,201,32025.66,0.115,234762.012,0.843,28126.884,0.101,1670.904,0.006,10860.876,0.039,69064.032,0.248,89114.88,0.32
48,041,Brazos,Texas,TX,30.8899,-96.2035,156305,267,29541.645,0.189,129733.15,0.83,16880.94,0.108,781.525,0.005,7346.335,0.047,30635.78,0.196,29854.255,0.191
48,043,Brewster,Texas,TX,30.4835,-102.9454,9079,1,1588.825,0.175,8679.524,0.956,190.659,0.021,90.79,0.01,45.395,0.005,3885.812,0.428,NA,NA
48,045,Briscoe,Texas,TX,34.4714,-101.0555,1644,2,258.108,0.157,1581.528,0.962,50.964,0.031,8.22,0.005,0,0,435.66,0.265,NA,NA
48,047,Brooks,Texas,TX,27.2243,-98.0645,16327,33,3281.727,0.201,9943.143,0.609,6220.587,0.381,16.327,0.001,65.308,0.004,636.753,0.039,NA,NA
48,049,Brown,Texas,TX,32.0338,-98.7895,6835,22,792.86,0.116,5529.515,0.809,1278.145,0.187,0,0,20.505,0.003,300.74,0.044,NA,NA
48,051,Burleson,Texas,TX,30.5994,-96.3436,17238,26,2671.89,0.155,14514.396,0.842,2447.796,0.142,103.428,0.006,51.714,0.003,2792.556,0.162,NA,NA
48,053,Burnet,Texas,TX,30.9343,-97.925,41676,42,4959.444,0.119,40175.664,0.964,708.492,0.017,291.732,0.007,166.704,0.004,6668.16,0.16,8626.932,0.207
48,055,Caldwell,Texas,TX,30.0049,-97.3955,12973,37,1881.085,0.145,12259.485,0.945,622.704,0.048,12.973,0.001,25.946,0.002,77.838,0.006,NA,NA
48,057,Calhoun,Texas,TX,28.6715,-96.4133,112141,184,18391.124,0.164,87806.403,0.783,22091.777,0.197,448.564,0.004,897.128,0.008,2242.82,0.02,NA,NA
48,059,Callahan,Texas,TX,32.4056,-99.1658,13516,15,1932.788,0.143,13137.552,0.972,108.128,0.008,81.096,0.006,67.58,0.005,1081.28,0.08,NA,NA
48,061,Cameron,Texas,TX,26.3188,-97.1703,9558,7,1127.844,0.118,9032.31,0.945,430.11,0.045,38.232,0.004,47.79,0.005,286.74,0.03,3058.56,0.32
48,063,Camp,Texas,TX,33.0285,-94.9668,12238,62,2227.316,0.182,9863.828,0.806,2153.888,0.176,48.952,0.004,110.142,0.009,2423.124,0.198,NA,NA
48,065,Carson,Texas,TX,35.5708,-101.1071,6586,7,592.74,0.09,6408.178,0.973,59.274,0.009,65.86,0.01,13.172,0.002,566.396,0.086,NA,NA
48,067,Cass,Texas,TX,33.2477,-94.0591,13898,37,1459.29,0.105,13606.142,0.979,152.878,0.011,13.898,0.001,69.49,0.005,2098.598,0.151,NA,NA
48,069,Castro,Texas,TX,34.7381,-102.0905,7640,9,1505.08,0.197,7280.92,0.953,191,0.025,137.52,0.018,22.92,0.003,4072.12,0.533,NA,NA
48,071,Chambers,Texas,TX,29.8745,-94.3794,35460,59,5744.52,0.162,21559.68,0.608,13687.56,0.386,35.46,0.001,70.92,0.002,425.52,0.012,NA,NA
48,073,Cherokee,Texas,TX,32.0702,-94.9473,24522,44,3727.344,0.152,22879.026,0.933,1348.71,0.055,73.566,0.003,73.566,0.003,269.742,0.011,4855.356,0.198
48,075,Childress,Texas,TX,34.4712,-100.0615,7676,11,1627.312,0.212,6424.812,0.837,1166.752,0.152,30.704,0.004,38.38,0.005,1788.508,0.233,NA,NA
48,077,Clay,Texas,TX,34.0696,-97.9998,13964,23,1954.96,0.14,11757.688,0.842,2094.6,0.15,41.892,0.003,13.964,0.001,293.244,0.021,NA,NA
48,079,Cochran,Texas,TX,33.7248,-102.6134,3289,4,746.603,0.227,3035.747,0.923,200.629,0.061,36.179,0.011,16.445,0.005,1588.587,0.483,NA,NA
48,081,Coke,Texas,TX,32.071,-100.2862,3612,4,534.576,0.148,3485.58,0.965,79.464,0.022,32.508,0.009,7.224,0.002,682.668,0.189,NA,NA
48,083,Coleman,Texas,TX,32.0601,-99.2256,8665,7,1784.99,0.206,8301.07,0.958,216.625,0.025,60.655,0.007,51.99,0.006,1265.09,0.146,NA,NA
48,085,Collin,Texas,TX,33.3884,-96.3187,659457,778,35610.678,0.054,536138.541,0.813,45502.533,0.069,3297.285,0.005,63307.872,0.096,83751.039,0.127,136507.599,0.207
48,087,Collingsworth,Texas,TX,35.0501,-100.0204,2968,3,549.08,0.185,2712.752,0.914,169.176,0.057,53.424,0.018,5.936,0.002,762.776,0.257,NA,NA
48,089,Colorado,Texas,TX,29.7066,-96.3227,20736,22,3234.816,0.156,17542.656,0.846,2944.512,0.142,103.68,0.005,82.944,0.004,4644.864,0.224,NA,NA
48,091,Comal,Texas,TX,29.9769,-98.0236,96018,171,9505.782,0.099,92561.352,0.964,1440.27,0.015,576.108,0.006,672.126,0.007,22660.248,0.236,24388.572,0.254
48,093,Comanche,Texas,TX,32.1651,-98.2642,1935,2,183.825,0.095,1913.715,0.989,0,0,3.87,0.002,13.545,0.007,40.635,0.021,NA,NA
48,095,Concho,Texas,TX,31.51,-99.7556,3735,4,694.71,0.186,3660.3,0.98,44.82,0.012,22.41,0.006,3.735,0.001,1650.87,0.442,NA,NA
48,097,Cooke,Texas,TX,33.8187,-96.9636,38847,44,5283.192,0.136,36555.027,0.941,1243.104,0.032,388.47,0.01,233.082,0.006,4894.722,0.126,NA,NA
48,099,Coryell,Texas,TX,31.6146,-97.5114,75802,72,11900.914,0.157,54577.44,0.72,16297.43,0.215,758.02,0.01,1970.852,0.026,10309.072,0.136,16524.836,0.218
48,101,Cottle,Texas,TX,34.2231,-100.1479,1746,2,340.47,0.195,1534.734,0.879,206.028,0.118,0,0,0,0,385.866,0.221,NA,NA
48,103,Crane,Texas,TX,31.3919,-102.3503,3837,5,452.766,0.118,3629.802,0.946,126.621,0.033,65.229,0.017,15.348,0.004,1899.315,0.495,NA,NA
48,105,Crockett,Texas,TX,30.7074,-101.2059,14595,55,2174.655,0.149,12537.105,0.859,1955.73,0.134,29.19,0.002,29.19,0.002,1080.03,0.074,NA,NA
48,107,Crosby,Texas,TX,33.7973,-101.2377,6686,7,1524.408,0.228,6264.782,0.937,320.928,0.048,66.86,0.01,20.058,0.003,3242.71,0.485,NA,NA
48,109,Culberson,Texas,TX,31.9218,-104.2171,2627,1,606.837,0.231,2561.325,0.975,26.27,0.01,10.508,0.004,28.897,0.011,1878.305,0.715,NA,NA
