State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Lat,Long,Population_Size,Population_Density,Pop In Poverty,Pop In Poverty %,White Pop,White Pop%,Black Pop,Black Pop%,Native_American Pop,Native_American Pop%,Asian Pop,Asian Pop %,Hispanic Pop,Hispanic Pop%,Obesity Pop,Obesity Pop %
21,005,Anderson,Kentucky,KY,38.089,-84.9032,8182,14,998,12.2%,8018,98.0%,25,0.3%,65,0.8%,25,0.3%,90,1.1%,2119,25.9%
21,007,Ballard,Kentucky,KY,37.1447,-88.8335,8277,33,1126,13.6%,7905,95.5%,306,3.7%,0,0.0%,17,0.2%,66,0.8%,1986,24.0%
21,009,Barren,Kentucky,KY,37.14,-85.8149,40073,82,6131,15.3%,37989,94.8%,1563,3.9%,80,0.2%,200,0.5%,481,1.2%,10219,25.5%
21,011,Bath,Kentucky,KY,38.2016,-83.6156,11626,42,2151,18.5%,11335,97.5%,198,1.7%,35,0.3%,0,0.0%,105,0.9%,3116,26.8%
21,013,Bell,Kentucky,KY,36.8929,-83.6021,29665,82,7654,25.8%,28538,96.2%,771,2.6%,59,0.2%,119,0.4%,208,0.7%,9611,32.4%
21,015,Boone,Kentucky,KY,39.1067,-84.6122,35793,61,5476,15.3%,34970,97.7%,107,0.3%,251,0.7%,143,0.4%,537,1.5%,8948,25.0%
21,017,Bourbon,Kentucky,KY,38.3041,-84.051,14997,24,2145,14.3%,14157,94.4%,510,3.4%,105,0.7%,60,0.4%,210,1.4%,NA,NA
21,019,Boyd,Kentucky,KY,38.4592,-82.6023,49594,310,7588,15.3%,47561,95.9%,1438,2.9%,50,0.1%,198,0.4%,744,1.5%,13490,27.2%
21,021,Boyle,Kentucky,KY,37.6494,-84.7769,28363,156,3772,13.3%,25130,88.6%,2581,9.1%,113,0.4%,255,0.9%,511,1.8%,6155,21.7%
21,023,Bracken,Kentucky,KY,38.7723,-83.9643,8670,43,1014,11.7%,8575,98.9%,52,0.6%,26,0.3%,9,0.1%,43,0.5%,2176,25.1%
21,025,Breathitt,Kentucky,KY,37.6615,-83.1971,15957,32,4181,26.2%,15781,98.9%,64,0.4%,0,0.0%,80,0.5%,112,0.7%,4659,29.2%
21,027,Breckinridge,Kentucky,KY,38.0212,-86.1522,19293,34,2971,15.4%,18560,96.2%,540,2.8%,39,0.2%,19,0.1%,174,0.9%,4225,21.9%
21,029,Bullitt,Kentucky,KY,38.0784,-85.555,68474,229,6505,9.5%,66968,97.8%,548,0.8%,205,0.3%,205,0.3%,616,0.9%,17529,25.6%
21,031,Butler,Kentucky,KY,37.2898,-86.5764,20766,27,4153,20.0%,11940,57.5%,8701,41.9%,42,0.2%,62,0.3%,187,0.9%,6915,33.3%
21,033,Caldwell,Kentucky,KY,37.2085,-87.7789,12973,37,1881,14.5%,12259,94.5%,623,4.8%,13,0.1%,26,0.2%,78,0.6%,2322,17.9%
21,035,Calloway,Kentucky,KY,36.7396,-88.1548,35122,91,5198,14.8%,32663,93.0%,1405,4.0%,70,0.2%,738,2.1%,527,1.5%,6357,18.1%
21,037,Campbell,Kentucky,KY,39.1127,-84.2483,87251,576,8987,10.3%,83935,96.2%,1832,2.1%,175,0.2%,611,0.7%,960,1.1%,20853,23.9%
21,039,Carlisle,Kentucky,KY,36.9081,-88.8867,5329,28,682,12.8%,5228,98.1%,59,1.1%,21,0.4%,5,0.1%,69,1.3%,NA,NA
21,041,Carroll,Kentucky,KY,38.734,-84.9466,26999,43,4158,15.4%,26270,97.3%,81,0.3%,189,0.7%,189,0.7%,3645,13.5%,NA,NA
21,043,Carter,Kentucky,KY,38.4587,-82.8971,27306,67,5570,20.4%,27006,98.9%,55,0.2%,82,0.3%,55,0.2%,164,0.6%,8465,31.0%
21,045,Casey,Kentucky,KY,37.4551,-84.8247,16290,37,3453,21.2%,16111,98.9%,65,0.4%,49,0.3%,16,0.1%,326,2.0%,4040,24.8%
21,047,Christian,Kentucky,KY,37.12,-87.358,35176,50,3693,10.5%,33910,96.4%,879,2.5%,70,0.2%,211,0.6%,387,1.1%,8583,24.4%
21,049,Clark,Kentucky,KY,38.002,-84.1907,22916,26,3942,17.2%,17256,75.3%,5110,22.3%,115,0.5%,252,1.1%,894,3.9%,5385,23.5%
21,051,Clay,Kentucky,KY,37.2701,-83.5335,13964,23,1955,14.0%,11758,84.2%,2095,15.0%,42,0.3%,14,0.1%,293,2.1%,4301,30.8%
21,053,Clinton,Kentucky,KY,36.8051,-85.0683,36095,76,2671,7.4%,34326,95.1%,1444,4.0%,72,0.2%,144,0.4%,722,2.0%,8121,22.5%
21,055,Crittenden,Kentucky,KY,37.4338,-87.8792,51882,85,11673,22.5%,25526,49.2%,25630,49.4%,156,0.3%,311,0.6%,986,1.9%,16239,31.3%
21,057,Cumberland,Kentucky,KY,36.832,-85.3674,10973,32,1108,10.1%,10863,99.0%,33,0.3%,22,0.2%,22,0.2%,66,0.6%,2897,26.4%
21,059,Daviess,Kentucky,KY,37.8624,-86.8698,30466,71,3778,12.4%,30009,98.5%,183,0.6%,61,0.2%,91,0.3%,975,3.2%,6885,22.6%
21,061,Edmonson,Kentucky,KY,37.2895,-86.1,12030,40,1961,16.3%,11862,98.6%,72,0.6%,48,0.4%,24,0.2%,108,0.9%,NA,NA
21,063,Elliott,Kentucky,KY,38.1879,-83.0188,6902,30,1505,21.8%,6881,99.7%,0,0.0%,0,0.0%,0,0.0%,41,0.6%,2395,34.7%
21,065,Estill,Kentucky,KY,37.762,-83.8316,15089,59,3184,21.1%,14968,99.2%,30,0.2%,30,0.2%,15,0.1%,106,0.7%,NA,NA
21,067,Fayette,Kentucky,KY,38.1273,-84.3185,18228,29,2935,16.1%,15931,87.4%,2151,11.8%,36,0.2%,55,0.3%,164,0.9%,3791,20.8%
21,069,Fleming,Kentucky,KY,38.4467,-83.6341,14610,42,2454,16.8%,14274,97.7%,219,1.5%,15,0.1%,29,0.2%,117,0.8%,4135,28.3%
21,071,Floyd,Kentucky,KY,37.7356,-82.6262,94198,184,14130,15.0%,78844,83.7%,12905,13.7%,283,0.3%,1507,1.6%,6500,6.9%,29484,31.3%
21,073,Franklin,Kentucky,KY,38.3228,-84.8124,30737,48,5348,17.4%,28924,94.1%,1291,4.2%,123,0.4%,184,0.6%,3289,10.7%,7192,23.4%
21,075,Fulton,Kentucky,KY,36.5767,-88.8819,11934,19,2172,18.2%,11707,98.1%,36,0.3%,72,0.6%,24,0.2%,84,0.7%,NA,NA
21,077,Gallatin,Kentucky,KY,38.7773,-84.8239,6152,19,972,15.8%,6103,99.2%,18,0.3%,25,0.4%,0,0.0%,49,0.8%,NA,NA
21,079,Garrard,Kentucky,KY,37.7098,-84.4094,16579,72,2288,13.8%,15999,96.5%,497,3.0%,17,0.1%,0,0.0%,282,1.7%,NA,NA
21,081,Grant,Kentucky,KY,38.7754,-84.5676,17348,27,1891,10.9%,16619,95.8%,538,3.1%,87,0.5%,35,0.2%,295,1.7%,4545,26.2%
21,083,Graves,Kentucky,KY,36.9211,-88.5006,37625,68,5644,15.0%,35255,93.7%,1731,4.6%,113,0.3%,113,0.3%,1656,4.4%,9444,25.1%
21,085,Grayson,Kentucky,KY,37.5441,-86.1222,25189,50,4055,16.1%,24811,98.5%,151,0.6%,25,0.1%,50,0.2%,252,1.0%,5894,23.4%
21,087,Green,Kentucky,KY,37.3265,-85.4965,11588,40,1982,17.1%,11240,97.0%,290,2.5%,0,0.0%,12,0.1%,127,1.1%,3685,31.8%
21,089,Greenup,Kentucky,KY,38.7224,-82.6911,37184,107,5429,14.6%,36440,98.0%,260,0.7%,74,0.2%,186,0.5%,223,0.6%,10969,29.5%
21,091,Hancock,Kentucky,KY,37.931,-86.7189,9643,20,2285,23.7%,2228,23.1%,7387,76.6%,19,0.2%,19,0.2%,58,0.6%,2073,21.5%
21,093,Hardin,Kentucky,KY,37.9851,-85.7738,4718,26,698,14.8%,4581,97.1%,104,2.2%,0,0.0%,28,0.6%,57,1.2%,1161,24.6%
21,095,Harlan,Kentucky,KY,36.9824,-82.9139,31614,68,8409,26.6%,30286,95.8%,790,2.5%,126,0.4%,158,0.5%,221,0.7%,9484,30.0%
21,097,Harrison,Kentucky,KY,38.5426,-84.2366,36827,76,2983,8.1%,36238,98.4%,221,0.6%,110,0.3%,74,0.2%,516,1.4%,NA,NA
21,099,Hart,Kentucky,KY,37.3795,-85.753,24036,104,3389,14.1%,19037,79.2%,4711,19.6%,24,0.1%,168,0.7%,337,1.4%,4495,18.7%
21,101,Henderson,Kentucky,KY,37.8709,-87.3542,7972,21,813,10.2%,7900,99.1%,24,0.3%,8,0.1%,8,0.1%,72,0.9%,1778,22.3%
21,103,Henry,Kentucky,KY,38.5553,-85.0802,16610,30,2707,16.3%,11228,67.6%,5265,31.7%,33,0.2%,0,0.0%,349,2.1%,NA,NA
21,105,Hickman,Kentucky,KY,36.7596,-88.9939,5075,21,746,14.7%,4522,89.1%,497,9.8%,10,0.2%,5,0.1%,51,1.0%,NA,NA
21,107,Hopkins,Kentucky,KY,37.4184,-87.3801,46705,85,7146,15.3%,43062,92.2%,2896,6.2%,93,0.2%,234,0.5%,560,1.2%,14245,30.5%
21,109,Jackson,Kentucky,KY,37.5751,-83.9402,53650,50,7779,14.5%,49680,92.6%,2039,3.8%,858,1.6%,161,0.3%,858,1.6%,19207,35.8%
21,111,Jefferson,Kentucky,KY,38.3471,-85.5216,657229,591,94641,14.4%,373306,56.8%,270778,41.2%,1314,0.2%,7230,1.1%,15116,2.3%,167593,25.5%
21,113,Jessamine,Kentucky,KY,37.9434,-84.567,43463,251,5302,12.2%,41029,94.4%,1478,3.4%,87,0.2%,391,0.9%,608,1.4%,9823,22.6%
21,115,Johnson,Kentucky,KY,37.9343,-82.7579,24042,36,4111,17.1%,23008,95.7%,433,1.8%,168,0.7%,168,0.7%,2236,9.3%,8150,33.9%
21,117,Kenton,Kentucky,KY,39.0904,-84.4491,153665,949,16442,10.7%,143830,93.6%,6454,4.2%,154,0.1%,1383,0.9%,2151,1.4%,36265,23.6%
21,119,Knott,Kentucky,KY,37.4957,-82.8733,17561,50,4162,23.7%,17333,98.7%,140,0.8%,18,0.1%,35,0.2%,123,0.7%,4478,25.5%
21,121,Knox,Kentucky,KY,36.9273,-83.6194,53309,74,6770,12.7%,48298,90.6%,3838,7.2%,107,0.2%,426,0.8%,2026,3.8%,14074,26.4%
21,123,Larue,Kentucky,KY,37.6356,-85.6041,13699,52,1973,14.4%,13096,95.6%,466,3.4%,27,0.2%,27,0.2%,151,1.1%,3918,28.6%
21,125,Laurel,Kentucky,KY,37.1923,-83.8855,56338,129,10535,18.7%,54986,97.6%,451,0.8%,225,0.4%,225,0.4%,338,0.6%,13915,24.7%
21,127,Lawrence,Kentucky,KY,38.1795,-82.6133,34605,50,4983,14.4%,27511,79.5%,4187,12.1%,1869,5.4%,35,0.1%,484,1.4%,9447,27.3%
21,129,Lee,Kentucky,KY,37.6023,-83.6085,123254,202,18611,15.1%,91331,74.1%,28348,23.0%,247,0.2%,2219,1.8%,1972,1.6%,38209,31.0%
21,131,Leslie,Kentucky,KY,37.1851,-83.3779,11994,30,3070,25.6%,11934,99.5%,12,0.1%,0,0.0%,24,0.2%,72,0.6%,4006,33.4%
21,133,Letcher,Kentucky,KY,37.224,-82.6302,24434,72,5327,21.8%,24165,98.9%,147,0.6%,0,0.0%,73,0.3%,122,0.5%,8210,33.6%
21,135,Lewis,Kentucky,KY,38.6876,-83.0471,3750,8,461,12.3%,3533,94.2%,15,0.4%,169,4.5%,23,0.6%,98,2.6%,1005,26.8%
21,137,Lincoln,Kentucky,KY,37.5349,-84.5067,14262,25,3337,23.4%,9427,66.1%,4692,32.9%,57,0.4%,14,0.1%,257,1.8%,4207,29.5%
21,139,Livingston,Kentucky,KY,37.3981,-88.233,39186,38,3801,9.7%,36678,93.6%,2116,5.4%,78,0.2%,118,0.3%,1097,2.8%,10815,27.6%
21,141,Logan,Kentucky,KY,36.9872,-86.7107,22944,32,3763,16.4%,21957,95.7%,298,1.3%,161,0.7%,184,0.8%,367,1.6%,6034,26.3%
21,143,Lyon,Kentucky,KY,37.0759,-87.9361,11750,20,858,7.3%,11644,99.1%,35,0.3%,12,0.1%,24,0.2%,59,0.5%,3490,29.7%
21,151,Madison,Kentucky,KY,37.8462,-84.1977,298192,370,32503,10.9%,213804,71.7%,70075,23.5%,2386,0.8%,6262,2.1%,6560,2.2%,70373,23.6%
21,153,Magoffin,Kentucky,KY,37.8093,-83.0018,13472,44,3610,26.8%,13391,99.4%,27,0.2%,27,0.2%,13,0.1%,67,0.5%,4486,33.3%
21,155,Marion,Kentucky,KY,37.6351,-85.0988,30154,41,5066,16.8%,28646,95.0%,1176,3.9%,90,0.3%,60,0.2%,452,1.5%,6966,23.1%
21,157,Marshall,Kentucky,KY,37.0295,-88.1442,85634,151,13016,15.2%,82722,96.6%,1370,1.6%,428,0.5%,343,0.4%,7279,8.5%,19353,22.6%
21,159,Martin,Kentucky,KY,37.8693,-82.4223,139728,251,12855,9.2%,128829,92.2%,7685,5.5%,1118,0.8%,1397,1.0%,12576,9.0%,NA,NA
21,161,Mason,Kentucky,KY,38.7563,-83.646,15741,29,1732,11.0%,15568,98.9%,47,0.3%,47,0.3%,47,0.3%,94,0.6%,3321,21.1%
21,145,McCracken,Kentucky,KY,37.0867,-88.5261,64698,258,9963,15.4%,56223,86.9%,7052,10.9%,129,0.2%,388,0.6%,776,1.2%,16627,25.7%
21,147,McCreary,Kentucky,KY,36.8745,-84.3302,17233,40,4705,27.3%,16888,98.0%,138,0.8%,69,0.4%,17,0.1%,121,0.7%,5911,34.3%
21,149,McLean,Kentucky,KY,37.6183,-87.1342,159013,134,14947,9.4%,141999,89.3%,10336,6.5%,159,0.1%,4293,2.7%,4929,3.1%,61538,38.7%
21,163,Meade,Kentucky,KY,38.1028,-85.9915,4625,5,467,10.1%,4528,97.9%,23,0.5%,28,0.6%,23,0.5%,606,13.1%,1031,22.3%
21,165,Menifee,Kentucky,KY,37.9554,-83.4596,6809,33,1498,22.0%,6700,98.4%,95,1.4%,0,0.0%,0,0.0%,75,1.1%,1709,25.1%
21,167,Mercer,Kentucky,KY,37.921,-84.7632,16912,30,1471,8.7%,16726,98.9%,85,0.5%,17,0.1%,34,0.2%,237,1.4%,4718,27.9%
21,169,Metcalfe,Kentucky,KY,37.0784,-85.6188,10197,35,1978,19.4%,9942,97.5%,194,1.9%,20,0.2%,10,0.1%,71,0.7%,2549,25.0%
21,171,Monroe,Kentucky,KY,36.8067,-85.5091,23733,23,4201,17.7%,13528,57.0%,9731,41.0%,237,1.0%,71,0.3%,190,0.8%,6028,25.4%
21,173,Montgomery,Kentucky,KY,38.0647,-83.832,221619,281,39891,18.0%,99950,45.1%,116350,52.5%,443,0.2%,2659,1.2%,3103,1.4%,66707,30.1%
21,175,Morgan,Kentucky,KY,38.0829,-83.0488,113740,195,15014,13.2%,97475,85.7%,13421,11.8%,796,0.7%,796,0.7%,5232,4.6%,29686,26.1%
21,177,Muhlenberg,Kentucky,KY,37.3623,-86.9951,31548,66,5458,17.3%,29876,94.7%,1483,4.7%,0,0.0%,32,0.1%,252,0.8%,10379,32.9%
21,179,Nelson,Kentucky,KY,37.932,-85.2195,41088,97,4848,11.8%,38335,93.3%,2178,5.3%,41,0.1%,329,0.8%,452,1.1%,10683,26.0%
21,181,Nicholas,Kentucky,KY,38.3509,-83.8866,7027,36,1005,14.3%,6943,98.8%,56,0.8%,14,0.2%,14,0.2%,42,0.6%,NA,NA
21,183,Ohio,Kentucky,KY,37.6356,-86.6767,5874,68,411,7.0%,5821,99.1%,35,0.6%,6,0.1%,12,0.2%,23,0.4%,1551,26.4%
21,185,Oldham,Kentucky,KY,38.4873,-85.375,53533,283,3158,5.9%,50160,93.7%,2355,4.4%,161,0.3%,375,0.7%,1017,1.9%,10278,19.2%
21,187,Owen,Kentucky,KY,38.6134,-84.7461,22823,59,2351,10.3%,22458,98.4%,68,0.3%,91,0.4%,46,0.2%,183,0.8%,5112,22.4%
21,189,Owsley,Kentucky,KY,37.4717,-83.6837,4746,24,1514,31.9%,4722,99.5%,5,0.1%,5,0.1%,5,0.1%,33,0.7%,1210,25.5%
21,191,Pendleton,Kentucky,KY,38.8381,-84.241,15125,54,1815,12.0%,14959,98.9%,76,0.5%,15,0.1%,15,0.1%,121,0.8%,NA,NA
21,193,Perry,Kentucky,KY,37.3479,-83.0609,11371,16,3252,28.6%,3411,30.0%,7914,69.6%,11,0.1%,11,0.1%,102,0.9%,3707,32.6%
21,195,Pike,Kentucky,KY,37.6633,-82.0632,29639,44,6017,20.3%,17843,60.2%,10907,36.8%,178,0.6%,296,1.0%,474,1.6%,8447,28.5%
21,197,Powell,Kentucky,KY,37.9059,-83.7041,13687,76,2861,20.9%,13564,99.1%,96,0.7%,0,0.0%,0,0.0%,96,0.7%,NA,NA
21,199,Pulaski,Kentucky,KY,37.2799,-84.4694,366463,475,55336,15.1%,229039,62.5%,124597,34.0%,1466,0.4%,5863,1.6%,11360,3.1%,88318,24.1%
21,201,Robertson,Kentucky,KY,38.5317,-84.0358,2279,23,394,17.3%,2256,99.0%,7,0.3%,0,0.0%,16,0.7%,23,1.0%,499,21.9%
21,203,Rockcastle,Kentucky,KY,37.5176,-84.1919,16712,53,3259,19.5%,16578,99.2%,33,0.2%,17,0.1%,17,0.1%,100,0.6%,5331,31.9%
21,205,Rowan,Kentucky,KY,38.2634,-83.3185,22226,79,4156,18.7%,21404,96.3%,356,1.6%,44,0.2%,267,1.2%,289,1.3%,5579,25.1%
21,207,Russell,Kentucky,KY,37.0667,-85.0662,49326,77,9175,18.6%,27672,56.1%,20766,42.1%,148,0.3%,296,0.6%,1036,2.1%,13565,27.5%
21,209,Scott,Kentucky,KY,38.3881,-84.4699,11150,12,2107,18.9%,10637,95.4%,56,0.5%,134,1.2%,223,2.0%,781,7.0%,2475,22.2%
21,211,Shelby,Kentucky,KY,38.351,-85.0577,171465,216,11831,6.9%,151232,88.2%,16118,9.4%,514,0.3%,2401,1.4%,5315,3.1%,NA,NA
21,213,Simpson,Kentucky,KY,36.7509,-86.5587,17021,72,2230,13.1%,15013,88.2%,1668,9.8%,17,0.1%,187,1.1%,170,1.0%,3285,19.3%
21,215,Spencer,Kentucky,KY,38.117,-85.1511,20528,51,1560,7.6%,20241,98.6%,144,0.7%,41,0.2%,41,0.2%,431,2.1%,NA,NA
21,217,Taylor,Kentucky,KY,37.4256,-85.1286,19622,19,3277,16.7%,15423,78.6%,3728,19.0%,177,0.9%,98,0.5%,373,1.9%,3689,18.8%
21,219,Todd,Kentucky,KY,37.01,-87.0669,11944,32,1971,16.5%,10833,90.7%,1027,8.6%,24,0.2%,24,0.2%,227,1.9%,3488,29.2%
21,221,Trigg,Kentucky,KY,36.9551,-87.7089,13349,30,1615,12.1%,11961,89.6%,1241,9.3%,13,0.1%,53,0.4%,133,1.0%,3204,24.0%
21,223,Trimble,Kentucky,KY,38.7122,-85.3176,9023,61,1146,12.7%,8915,98.8%,27,0.3%,36,0.4%,9,0.1%,126,1.4%,NA,NA
21,225,Union,Kentucky,KY,37.7732,-87.8147,44186,43,7821,17.7%,28853,65.3%,14581,33.0%,88,0.2%,265,0.6%,751,1.7%,13919,31.5%
21,227,Warren,Kentucky,KY,37.1048,-86.2083,6101,21,1226,20.1%,2501,41.0%,3569,58.5%,12,0.2%,12,0.2%,67,1.1%,1379,22.6%
21,229,Washington,Kentucky,KY,37.8242,-85.0341,17773,16,3004,16.9%,11730,66.0%,4692,26.4%,1191,6.7%,18,0.1%,160,0.9%,4319,24.3%
21,231,Wayne,Kentucky,KY,36.8876,-84.8027,28390,44,4968,17.5%,22258,78.4%,5735,20.2%,57,0.2%,170,0.6%,1249,4.4%,8034,28.3%
21,233,Webster,Kentucky,KY,37.6392,-87.4371,2289,11,394,17.2%,1211,52.9%,1076,47.0%,0,0.0%,0,0.0%,98,4.3%,723,31.6%
21,235,Whitley,Kentucky,KY,36.932,-84.0263,32323,96,2004,6.2%,31838,98.5%,65,0.2%,97,0.3%,129,0.4%,323,1.0%,9891,30.6%
21,237,Wolfe,Kentucky,KY,37.8301,-83.333,7070,32,1951,27.6%,7035,99.5%,21,0.3%,0,0.0%,7,0.1%,49,0.7%,1626,23.0%
21,239,Woodford,Kentucky,KY,38.1536,-84.6784,37448,71,2247,6.0%,36811,98.3%,187,0.5%,37,0.1%,187,0.5%,374,1.0%,6928,18.5%
22,001,Acadia,Louisiana,LA,30.4037,-92.2145,59552,91,11851,19.9%,47820,80.3%,11255,18.9%,119,0.2%,119,0.2%,596,1.0%,16555,27.8%
22,003,Allen,Louisiana,LA,30.867,-92.6541,344006,523,35089,10.2%,290341,84.4%,40249,11.7%,1376,0.4%,6192,1.8%,17888,5.2%,110770,32.2%
22,005,Ascension,Louisiana,LA,30.3151,-90.8204,90501,310,10317,11.4%,71134,78.6%,17919,19.8%,272,0.3%,724,0.8%,3077,3.4%,18372,20.3%
22,007,Assumption,Louisiana,LA,30.0696,-90.9525,23196,68,4152,17.9%,15657,67.5%,7353,31.7%,70,0.3%,70,0.3%,348,1.5%,6170,26.6%
22,009,Avoyelles,Louisiana,LA,31.2524,-91.7921,42098,51,9683,23.0%,28542,67.8%,12840,30.5%,421,1.0%,126,0.3%,463,1.1%,10398,24.7%
22,011,Beauregard,Louisiana,LA,30.8741,-93.0124,34562,30,5288,15.3%,29170,84.4%,4631,13.4%,207,0.6%,242,0.7%,760,2.2%,9055,26.2%
22,013,Bienville,Louisiana,LA,32.5506,-92.8479,15176,19,3126,20.6%,8741,57.6%,6359,41.9%,30,0.2%,30,0.2%,182,1.2%,4538,29.9%
22,015,Bossier,Louisiana,LA,32.9443,-93.4571,105541,126,14142,13.4%,79367,75.2%,22480,21.3%,633,0.6%,1583,1.5%,4011,3.8%,22691,21.5%
22,017,Caddo,Louisiana,LA,33.0001,-93.5563,251309,285,49508,19.7%,128922,51.3%,116859,46.5%,1005,0.4%,2262,0.9%,4775,1.9%,67853,27.0%
22,019,Calcasieu,Louisiana,LA,30.449,-92.9235,185419,173,30223,16.3%,136098,73.4%,45798,24.7%,556,0.3%,1298,0.7%,2967,1.6%,48951,26.4%
22,021,Caldwell,Louisiana,LA,32.1607,-92.077,12973,37,1881,14.5%,12259,94.5%,623,4.8%,13,0.1%,26,0.2%,78,0.6%,NA,NA
22,023,Cameron,Louisiana,LA,30.0308,-92.9751,9558,7,1128,11.8%,9032,94.5%,430,4.5%,38,0.4%,48,0.5%,287,3.0%,NA,NA
22,025,Catahoula,Louisiana,LA,31.9032,-91.5604,10447,15,2340,22.4%,7501,71.8%,2883,27.6%,21,0.2%,21,0.2%,104,1.0%,3291,31.5%
22,027,Claiborne,Louisiana,LA,32.9667,-92.7254,16309,22,3637,22.3%,8415,51.6%,7845,48.1%,16,0.1%,16,0.1%,163,1.0%,5170,31.7%
22,029,Concordia,Louisiana,LA,31.7268,-91.4405,19273,28,4606,23.9%,11660,60.5%,7439,38.6%,39,0.2%,77,0.4%,328,1.7%,5724,29.7%
22,031,De Soto,Louisiana,LA,32.2716,-93.4432,26383,30,5039,19.1%,15381,58.3%,10711,40.6%,106,0.4%,53,0.2%,475,1.8%,8205,31.1%
22,033,East Baton Rouge,Louisiana,LA,30.6782,-91.002,411417,903,67472,16.4%,219285,53.3%,178144,43.3%,823,0.2%,9874,2.4%,9051,2.2%,93803,22.8%
22,035,East Carroll,Louisiana,LA,32.9898,-91.1759,8756,21,2968,33.9%,2723,31.1%,5972,68.2%,18,0.2%,44,0.5%,114,1.3%,NA,NA
22,037,East Feliciana,Louisiana,LA,30.9682,-90.8768,20823,46,3686,17.7%,11244,54.0%,9391,45.1%,42,0.2%,62,0.3%,187,0.9%,6247,30.0%
22,039,Evangeline,Louisiana,LA,30.8732,-92.2579,35540,54,8601,24.2%,24949,70.2%,10342,29.1%,71,0.2%,107,0.3%,426,1.2%,8814,24.8%
22,041,Franklin,Louisiana,LA,32.2591,-91.6551,30737,48,5348,17.4%,28924,94.1%,1291,4.2%,123,0.4%,184,0.6%,3289,10.7%,9928,32.3%
22,043,Grant,Louisiana,LA,31.7598,-92.3821,17348,27,1891,10.9%,16619,95.8%,538,3.1%,87,0.5%,35,0.2%,295,1.7%,5482,31.6%
22,045,Iberia,Louisiana,LA,30.0601,-91.6758,74388,129,14654,19.7%,48352,65.0%,23507,31.6%,223,0.3%,1637,2.2%,1265,1.7%,20531,27.6%
22,047,Iberville,Louisiana,LA,30.4907,-91.0962,32386,52,6607,20.4%,16031,49.5%,16128,49.8%,65,0.2%,97,0.3%,421,1.3%,9716,30.0%
22,049,Jackson,Louisiana,LA,32.4329,-92.4239,53650,50,7779,14.5%,49680,92.6%,2039,3.8%,858,1.6%,161,0.3%,858,1.6%,11964,22.3%
22,051,Jefferson,Louisiana,LA,30.0109,-90.028,657229,591,94641,14.4%,373306,56.8%,270778,41.2%,1314,0.2%,7230,1.1%,15116,2.3%,162993,24.8%
22,053,Jefferson Davis,Louisiana,LA,30.4812,-92.6582,31272,48,5504,17.6%,25393,81.2%,5473,17.5%,125,0.4%,94,0.3%,344,1.1%,10351,33.1%
22,055,Lafayette,Louisiana,LA,30.3115,-91.9539,8027,15,1646,20.5%,5065,63.1%,2898,36.1%,32,0.4%,24,0.3%,128,1.6%,1750,21.8%
22,057,Lafourche,Louisiana,LA,29.8817,-90.2076,92179,85,14103,15.3%,76140,82.6%,12260,13.3%,2304,2.5%,645,0.7%,1659,1.8%,25810,28.0%
22,061,Lincoln,Louisiana,LA,32.7449,-92.5118,14262,25,3337,23.4%,9427,66.1%,4692,32.9%,57,0.4%,14,0.1%,257,1.8%,3594,25.2%
22,063,Livingston,Louisiana,LA,30.575,-90.5444,39186,38,3801,9.7%,36678,93.6%,2116,5.4%,78,0.2%,118,0.3%,1097,2.8%,9836,25.1%
22,065,Madison,Louisiana,LA,32.4324,-90.9414,298192,370,32503,10.9%,213804,71.7%,70075,23.5%,2386,0.8%,6262,2.1%,6560,2.2%,NA,NA
22,067,Morehouse,Louisiana,LA,32.9676,-91.6482,29989,38,6987,23.3%,16434,54.8%,13375,44.6%,30,0.1%,90,0.3%,270,0.9%,10196,34.0%
22,069,Natchitoches,Louisiana,LA,32.1164,-92.7649,38541,31,8518,22.1%,22315,57.9%,15301,39.7%,424,1.1%,270,0.7%,578,1.5%,10791,28.0%
22,071,Orleans,Louisiana,LA,30.0687,-89.9288,454863,2519,115990,25.5%,131001,28.8%,307033,67.5%,910,0.2%,10917,2.4%,13646,3.0%,116445,25.6%
22,073,Ouachita,Louisiana,LA,32.6888,-91.9869,27102,37,5041,18.6%,15882,58.6%,10895,40.2%,54,0.2%,108,0.4%,298,1.1%,6992,25.8%
22,075,Plaquemines,Louisiana,LA,29.8755,-89.2576,28995,34,4436,15.3%,20528,70.8%,6669,23.0%,580,2.0%,957,3.3%,812,2.8%,9771,33.7%
22,077,Pointe Coupee,Louisiana,LA,30.9335,-91.3554,22377,40,4140,18.5%,13896,62.1%,8324,37.2%,45,0.2%,67,0.3%,291,1.3%,6288,28.1%
22,079,Rapides,Louisiana,LA,31.4607,-92.1389,128462,97,24665,19.2%,85170,66.3%,39952,31.1%,1028,0.8%,1285,1.0%,2441,1.9%,31473,24.5%
22,081,Red River,Louisiana,LA,32.1768,-93.2193,9465,24,2111,22.3%,5300,56.0%,4098,43.3%,38,0.4%,9,0.1%,95,1.0%,NA,NA
22,083,Richland,Louisiana,LA,32.5376,-91.49,15798,44,1896,12.0%,15561,98.5%,79,0.5%,16,0.1%,95,0.6%,126,0.8%,4850,30.7%
